network_packet_size,protocol_type,login_attempts,session_duration,encryption_used,ip_reputation_score,failed_logins,browser_type,unusual_time_access,attack_detected
844,2,6,21.167622736946434,0,0.2157294202147704,0,2,0,0
827,1,3,12.61885140185359,0,0.2883894567115868,1,0,1,1
115,1,5,943.8040070676958,1,0.4164645032851826,1,0,0,1
615,2,3,510.1187359794603,0,0.1851990894464612,2,1,0,0
464,2,6,863.5909467650665,0,0.0924914678358974,2,0,0,0
531,1,5,217.6804309323425,0,0.2154261256712571,2,0,0,0
420,1,4,1590.7584324799288,1,0.2840029260662101,0,0,0,1
523,1,7,1865.318779338233,1,0.1206227334273164,2,0,0,1
384,1,3,260.3640187318352,1,0.6218883814381575,2,2,1,1
410,0,4,785.7304952156808,1,0.4711400911461599,1,0,1,0
546,1,5,2261.169444214296,1,0.120689355286786,3,0,0,1
670,0,8,1462.596918732749,0,0.2130697372964847,3,0,0,1
556,2,7,898.163248092132,0,0.2299846787825468,2,2,0,1
692,1,7,671.0502397013539,1,0.2103076392978904,1,0,0,1
733,2,9,685.2178862097148,1,0.2478457649773062,3,1,1,1
488,2,6,1075.3548327755636,0,0.4903298920288653,1,1,0,1
270,2,5,1593.1026188708072,1,0.398497499473521,1,4,1,1
461,1,3,1033.7020766819296,0,0.3734533899156956,3,2,1,1
648,1,6,1088.2711253381394,1,0.2469669157965176,3,4,0,1
628,1,2,426.51262331996776,0,0.4333477440437931,0,2,0,0
543,0,7,2157.8013750545,0,0.4660171735637942,3,2,0,1
335,2,6,1268.3763824666987,1,0.2723657767747348,0,3,1,0
640,1,2,114.194176199042,1,0.3072085572044322,1,2,0,0
484,1,1,1235.7517370640346,0,0.2944011190615946,2,0,0,0
444,1,1,499.7503251993648,1,0.1588736889600281,1,0,0,0
427,1,3,750.6235978282513,0,0.2242509706193378,2,2,0,1
487,1,3,3782.7709346554975,0,0.0807731905578693,3,0,0,1
631,1,3,342.8171617749962,0,0.2624555397395344,1,2,1,0
420,0,5,244.2782696251684,0,0.523902731741191,2,0,0,0
818,1,3,108.76861147646196,0,0.3214565942722261,1,2,1,0
793,1,4,147.30528172298267,0,0.3750153725346845,1,0,0,0
321,1,3,577.6802292973143,1,0.3354960049942905,2,1,0,0
513,0,4,1924.5791460497844,0,0.088016759722046,3,0,0,1
369,2,7,1328.1609409694177,0,0.2483043183211228,1,0,0,1
900,1,1,659.8633510401696,1,0.0429106981141716,2,2,0,0
438,1,3,1501.4599518784544,0,0.144291030869897,2,3,0,1
299,1,4,1907.773636261908,0,0.7230137202398635,0,0,0,1
258,1,6,1656.7316664252348,1,0.1585009075665465,0,2,0,0
608,1,3,1190.7158011374838,1,0.3110152594075124,1,2,0,0
910,1,4,1247.059559746634,0,0.0886518193202706,2,0,1,0
216,1,8,1332.3570898607438,1,0.4946288796173443,3,3,0,1
371,2,7,2419.6991143549176,0,0.3495200407717945,1,0,0,1
408,1,4,1651.405633268389,0,0.2275166472393313,1,3,0,1
296,2,2,61.72367393878432,0,0.353802958190125,2,2,0,0
268,1,7,2091.0076390443087,0,0.1161480832132394,0,0,0,1
645,1,1,1076.3337297523417,0,0.176687231400045,1,2,0,0
805,1,1,1682.027421088057,0,0.1646041867659765,5,0,1,1
880,1,2,8.217065416796979,1,0.5910248780403726,1,0,0,0
319,1,2,169.47244131726958,1,0.3270268106631421,1,1,0,0
1064,2,3,1597.4317815444952,1,0.0796539800191628,1,1,1,0
429,1,6,2122.970449964864,0,0.1318856553631278,1,2,0,0
381,1,4,1.7807271552156532,0,0.2196393889641647,1,2,0,0
565,2,13,1959.7374712374449,0,0.368301530704622,3,0,0,1
383,1,6,1413.8652577238147,0,0.3028839608134375,0,0,0,0
579,2,3,2045.0806590124453,0,0.1150330987309927,2,0,0,0
235,1,5,155.72486498661164,0,0.1681512966033544,0,0,0,0
488,2,5,238.38962664937685,1,0.3034308305262994,3,0,0,1
528,1,5,1129.031820635111,1,0.5164022049678966,2,0,0,0
168,2,6,992.3199743447918,0,0.3447731625736406,2,0,0,0
616,1,1,119.8637139393656,0,0.5347698854149515,1,0,0,0
446,1,7,230.96044169115876,1,0.3607748314711328,1,1,0,1
533,1,5,245.8002627432233,1,0.0213813813445365,0,1,1,0
261,2,3,878.3710293806315,0,0.4338351243748621,1,0,0,0
297,1,2,1797.966808573412,0,0.4696109019692597,2,0,0,0
112,1,4,720.5312870062148,1,0.6889473308578444,2,0,1,1
390,1,3,1114.8218419332345,0,0.342688246900256,2,0,0,0
766,1,2,304.69553769114214,0,0.3171322188718757,3,1,0,1
475,2,5,591.2939334729368,0,0.3120350920465372,2,0,0,0
231,0,3,561.1472877819687,0,0.333128781580329,2,0,1,0
402,1,8,966.0094464133912,0,0.416896464866148,2,0,0,1
202,2,6,583.7807926618839,1,0.1216546633022534,2,0,0,0
274,1,5,325.4772062077711,1,0.5577087487489688,3,0,0,1
577,1,9,223.67314184279,1,0.5875496200077134,1,2,0,1
265,1,5,235.1811511817746,0,0.3888196546620118,0,0,1,0
722,1,5,3165.801562212332,0,0.7084370433907253,0,4,0,1
485,1,1,353.8814931332886,0,0.44184281250695,2,0,0,0
444,2,2,59.23281821742089,0,0.1979538272684034,0,2,0,0
654,2,3,75.14374810857132,0,0.3145962142692315,0,3,0,0
656,0,3,927.0750289873306,1,0.5857930694126935,0,1,0,0
567,1,4,488.8249195483011,0,0.0671507903615779,1,3,0,0
432,1,5,1351.2881765403872,1,0.4897135152462319,1,0,1,0
500,1,7,1635.284717905971,0,0.5522283979223875,2,0,0,1
445,1,3,1224.4110005080615,0,0.3757074829239364,2,0,0,1
408,1,3,598.7456920230604,0,0.4080754180891693,0,0,0,0
593,1,2,1238.6078041604487,1,0.3281145315949907,2,0,0,0
734,1,2,224.63719356904227,1,0.5061472591270921,2,1,0,0
248,2,4,150.6726224905279,0,0.207476566363177,1,1,0,0
757,1,3,789.345937695414,0,0.2573627119690469,1,4,1,0
436,2,4,222.1631903433173,0,0.3225130531073158,3,1,0,1
620,1,2,375.7823091039497,0,0.0934728380954026,3,1,0,1
318,1,3,987.7188222122348,1,0.3284160838790554,1,2,0,1
528,2,1,1263.2404883999577,0,0.3200498167332613,1,0,0,0
562,1,3,302.3943552277782,1,0.4556761823320195,0,3,0,1
203,1,5,1480.1895794919271,1,0.6754533361693491,2,0,1,1
621,2,3,47.76326241716352,1,0.2538733137985494,2,2,0,1
465,1,6,431.4849757240827,1,0.4385416659908072,0,0,0,0
772,2,7,314.2980424038486,1,0.2910580165645408,0,0,1,1
462,2,3,2058.211612812873,0,0.4508767755986456,3,0,0,1
64,1,1,354.2827938755934,0,0.5931902201404982,1,0,0,0
983,2,3,355.6572574928198,0,0.5769347376803764,1,2,0,0
443,1,3,1508.886416504332,0,0.3717436387639121,1,1,1,0
105,1,4,1514.404018688791,0,0.2387609937066596,1,1,0,0
557,2,2,716.4796167280886,0,0.3907470240869726,3,4,0,1
211,1,4,3838.883769872516,0,0.4956996007575078,1,4,0,1
588,2,5,1487.1443472433257,1,0.3536391249277961,1,0,0,0
582,1,4,914.2250525232322,0,0.452749083301189,3,0,0,1
311,1,7,177.97344678469634,0,0.3284959330786141,0,0,0,1
661,0,3,192.54387374749584,0,0.3604573394465046,1,0,0,1
695,1,3,287.23503566342123,0,0.5046385048557509,2,1,0,1
501,1,1,926.342922785308,0,0.4958027666810503,1,0,0,0
216,2,3,163.08432919196937,0,0.603993034022616,3,4,0,1
695,1,4,76.18821130132574,0,0.424797743270151,3,0,0,1
222,1,6,0.7615296356101618,0,0.1851208410569242,3,0,0,1
770,2,4,751.0649933936011,0,0.1874005666666016,0,2,0,0
919,2,4,1852.873368066574,1,0.2537345750284864,1,0,0,1
491,2,5,168.81655367209086,0,0.3069635511734094,0,0,0,0
931,1,2,386.0097124461517,0,0.2629654613339738,1,3,0,0
518,1,6,1985.048850341468,0,0.1536488803506282,0,0,0,0
423,1,3,973.5685738933648,0,0.0812784790431479,2,0,0,0
373,1,3,116.31081377236627,0,0.3385891546267061,2,2,0,0
827,1,3,385.0063665926603,1,0.5462816278998317,0,0,0,0
343,1,7,1128.453844109023,0,0.2830050850929864,2,0,0,1
647,1,6,874.3693614058502,1,0.466026863396762,1,1,0,0
407,1,4,51.61552833373505,1,0.1933675929929918,0,4,0,1
423,1,4,751.2847891705879,0,0.3520460029601729,1,2,0,0
726,1,3,2945.106626006516,0,0.5610260326080979,1,0,0,0
819,2,3,232.7510382784077,0,0.1025482428190944,1,0,0,0
628,1,3,390.2389635275695,0,0.2402222793364285,1,0,0,0
369,1,4,156.42026505660647,1,0.1149162590347269,1,0,0,0
515,1,2,2628.1879155342667,1,0.2659584193364865,1,0,0,0
564,2,4,191.9324074156029,0,0.2655586161093323,1,0,0,0
302,1,6,266.3322302073231,0,0.479501899349946,4,0,0,1
644,1,4,980.7456849764474,0,0.3015132037992249,2,0,0,0
517,1,5,600.433249219518,0,0.3728311499954824,3,1,0,1
156,1,2,88.80557499422001,0,0.3074811986473383,1,0,0,0
399,1,6,755.6515726392024,0,0.0667466615109418,0,0,0,0
485,2,5,286.7784017460997,1,0.1098556686939434,1,0,0,0
877,2,2,538.3668849740375,0,0.1295343596874982,2,0,0,0
331,1,6,596.2562899125676,1,0.3640055386440065,2,0,1,0
544,1,3,550.2184345983613,0,0.3037863964442584,0,2,0,0
429,1,6,660.0515639794237,1,0.4612674611083799,2,2,1,0
564,1,2,399.8461696699424,0,0.1602527515400426,4,0,0,1
616,1,6,126.41169033377597,0,0.2280105924156389,2,0,0,1
741,2,6,873.9048565654098,0,0.1528186347363554,2,0,0,0
681,1,5,17.75731082703009,1,0.3297899981144884,1,0,0,0
358,1,5,414.8514996044464,1,0.5577944435412927,1,3,0,0
941,1,3,3069.467194678901,1,0.1860507718313958,2,2,0,0
332,1,7,1231.7582081992114,0,0.4368485695808044,1,0,0,1
830,2,4,107.8433169008837,0,0.5022146419192405,3,0,0,1
915,2,2,1392.7275912269113,0,0.3653604575798163,0,0,1,0
493,1,3,892.3332722694042,0,0.5010213776915179,2,0,0,0
465,2,3,3029.057993287165,0,0.4657507506631809,2,2,0,0
642,2,5,2243.875121635004,0,0.7152704955168678,4,0,0,1
614,2,3,376.28009620016906,1,0.2217998642919275,2,0,0,0
520,1,7,418.29388852320346,1,0.1904020312101069,0,2,0,1
799,1,5,159.321812614543,0,0.1957379693301849,0,0,0,0
437,1,2,383.8943471327386,1,0.497726924384858,1,0,0,1
706,1,3,3091.5341735266425,0,0.0538297816778317,1,2,1,1
442,1,5,537.9905020645166,1,0.2014030174971877,1,0,0,0
586,1,4,2439.321441568561,0,0.3247834405189918,1,3,0,0
477,1,5,59.31170523164495,0,0.4287411662043299,1,2,0,0
488,0,6,32.06242150824835,0,0.3901630193155416,0,0,0,0
424,0,1,685.1545575307235,1,0.1376553648728035,1,1,0,1
353,1,1,196.1671816819168,0,0.2503816709368838,2,1,0,0
351,1,8,559.9094545069458,0,0.6924524018456161,2,2,0,1
695,1,2,1147.4619992997698,0,0.5551269062611154,1,3,0,0
64,1,5,210.97862465974384,0,0.4084926568128716,1,1,0,0
386,1,4,325.7389518778788,0,0.1862233709570827,0,3,0,0
137,1,4,291.98607781005745,0,0.14900215234142,1,0,0,0
309,1,2,1016.9649264166694,0,0.3698481689160763,0,4,0,0
64,2,2,2758.15706073372,0,0.0283293584704251,1,4,0,0
271,1,5,709.9692897319433,0,0.6035810502458814,2,0,0,1
511,1,7,3576.406807209728,0,0.352207128393152,2,2,0,1
174,1,5,137.1807329053845,1,0.6825620567908733,3,2,0,1
516,1,1,860.8913793182278,1,0.2919409684093269,0,0,0,0
782,2,3,92.12341462978438,1,0.5834528281467403,2,2,0,0
657,1,4,480.0994984459443,1,0.0618494237968181,0,0,1,0
434,1,5,235.4682454460636,0,0.1308719762564659,1,0,0,0
897,1,5,25.756068774828105,0,0.309647525536372,2,0,0,0
189,1,2,2650.487042449935,0,0.2955499226138581,2,1,0,0
219,1,3,671.7821015860874,1,0.4191354690169552,2,1,0,0
483,2,5,965.28008570161,0,0.100018302021092,1,1,0,0
950,1,5,774.646260823516,0,0.6862604306121511,1,0,0,1
459,1,1,128.5798263983585,0,0.2211664649675358,1,0,1,0
463,2,5,149.6039932672786,1,0.0736594959200217,2,0,0,0
211,1,4,787.7531443522138,0,0.2188670797628727,1,4,0,1
689,1,7,1210.6098174529757,1,0.4131653338469885,1,0,0,1
657,1,8,675.8719375577118,0,0.5203828821732581,1,2,0,1
374,1,1,1096.2181361922649,1,0.3036385020257345,2,0,0,0
358,1,4,223.3567926050729,0,0.2430833445027302,0,0,1,0
241,1,4,1052.3590647231215,1,0.2724353748815338,0,1,0,0
516,1,3,423.7627482537191,0,0.1126488133474291,1,0,0,0
415,1,5,118.30359573929928,0,0.4507934767880127,2,0,0,0
402,2,7,23.674071716089458,0,0.066862776589447,1,0,0,1
392,1,5,1301.5692813648348,1,0.62288042129309,4,1,0,1
593,2,4,175.48978585906897,1,0.2974325073424809,0,1,0,0
301,2,4,196.25909965456648,1,0.2168672249616725,2,1,0,0
521,1,6,173.29431483584912,0,0.3023929932300588,2,0,0,0
199,0,5,666.2518152452127,0,0.1854419009492362,2,1,0,0
699,1,4,398.5272107438488,0,0.5058291092184527,0,1,0,0
323,1,4,1879.4862582862927,0,0.2954022235197884,1,0,0,0
518,1,7,3.073119238663077,0,0.3058783682443828,2,4,0,1
732,1,5,411.34714307319496,0,0.6389396382268168,1,0,0,1
685,1,8,1086.4295101019627,1,0.2299362922843707,0,0,0,1
506,2,3,1772.3271759762667,1,0.4324637199635624,2,0,0,0
427,1,1,355.0344442734328,0,0.5518579455106971,2,0,0,0
634,1,5,694.6650215820866,1,0.2763733224321247,1,2,0,0
376,2,1,180.04877724922144,0,0.1588600121274553,2,0,0,0
341,1,2,913.9117928749548,0,0.5080826390364083,2,0,0,1
85,2,4,229.68137454286037,1,0.3298359029535043,1,0,0,0
530,0,5,1225.639595383397,1,0.2825192894695551,1,1,0,0
483,1,5,1607.342720996214,0,0.2506004073858702,1,0,0,0
727,1,3,520.7176132000199,0,0.1067385943326702,2,0,0,0
571,1,5,44.5155375334154,0,0.3914221800798504,1,1,0,0
360,2,1,503.710093604486,0,0.3423506100472901,1,2,0,0
727,1,6,79.43139107840535,0,0.2180249332354689,2,2,0,1
394,1,2,321.74084366951934,1,0.2528631046406316,2,0,0,0
655,1,3,274.71499591495814,0,0.5284494146334747,3,0,0,1
208,1,6,1036.7517657746089,1,0.0988206292601928,3,0,0,1
547,1,5,441.4107456591945,1,0.0458943083725144,2,0,0,0
103,1,4,707.538549988313,0,0.7675971258899618,3,0,0,1
446,2,2,556.277457433342,0,0.2031173740479764,1,0,0,0
588,1,7,1030.628596990702,0,0.1257204726672213,1,3,0,1
289,2,3,476.51129056019823,1,0.0841920246303538,0,2,0,0
402,1,2,139.61149713706786,1,0.0409768467178364,2,2,0,1
508,1,2,2558.4337991370858,1,0.2850336052432018,0,0,0,0
730,2,5,488.053788577929,1,0.3534754642011888,1,2,0,0
732,1,2,22.413363231261123,0,0.2249384389277177,1,0,0,0
587,2,3,375.5469559962844,0,0.4744068218490281,1,0,0,0
533,1,5,1803.7525203667087,0,0.1247998814042729,2,0,1,1
64,1,4,271.76564262599555,0,0.3195667655703733,0,0,0,0
364,1,2,778.2462105967982,0,0.049839297716621,2,0,0,0
403,1,1,162.61120129168003,0,0.4793807843309483,0,0,0,0
125,1,7,1395.126451003044,1,0.1234776039300734,3,2,0,1
103,1,6,763.8583134505185,0,0.2661998200600837,2,2,0,1
492,2,5,782.0277076171228,0,0.1968914584963981,2,1,0,0
721,2,3,982.3156373199116,1,0.1502344784178817,0,1,0,0
582,1,4,520.777878140071,1,0.1761470348916853,1,1,0,0
307,2,4,1094.7222758544638,1,0.2287663243827486,2,0,0,0
113,0,2,2766.5163570468303,1,0.3104292659475328,4,1,0,1
322,1,9,3086.350482393208,1,0.404588221409101,4,4,0,1
468,2,6,747.323939231724,0,0.3421152419193542,2,0,0,1
297,1,2,53.6578474688697,0,0.195752834205437,2,2,0,0
567,1,3,1048.556653676396,1,0.3222089607285953,2,0,0,0
453,1,3,1372.1149268109557,0,0.2139122771719345,1,0,0,0
728,1,4,909.774309170825,0,0.1850191086210685,3,0,0,1
583,2,6,231.66812208708936,1,0.3700416258336673,3,0,0,1
497,1,7,703.5980025850862,0,0.7319234554191169,3,0,0,1
433,2,2,256.81272166557915,0,0.0167848282363055,2,0,0,0
677,2,5,1191.2197015618594,0,0.5408073934654465,3,0,0,1
675,1,3,695.2586568277587,0,0.1285364382494002,1,0,0,0
310,1,4,446.999817240967,1,0.332495508315874,0,3,0,0
556,2,1,2317.418613142928,1,0.1887222057334292,1,0,1,0
556,1,1,397.9260549184381,0,0.4142949958952946,1,2,0,0
866,2,5,1512.9296125073126,1,0.4234819225656756,2,0,0,1
193,2,6,139.5198062192801,0,0.114043489229398,0,0,0,1
475,2,5,210.6454353408308,0,0.2788285371535762,1,0,0,0
318,1,4,324.44176465617136,0,0.2987936184778713,1,0,0,0
620,1,7,74.21462737336813,0,0.3337135702991438,2,0,0,1
176,1,3,469.3607610905034,1,0.4132494777168288,1,0,0,1
569,1,3,532.3079367735035,0,0.5777697508896886,0,3,0,1
373,2,4,97.55333460767883,0,0.3317352313162388,2,0,0,0
210,2,1,175.8154510604377,0,0.3021886414566344,0,0,0,0
406,1,5,1664.9097093180892,1,0.7506164447814774,0,0,0,1
494,1,2,2428.6793183797463,1,0.0166261390113681,3,4,0,1
625,1,1,334.1493832642008,1,0.2653864253603097,2,0,1,0
832,1,5,334.10522717075304,0,0.1304070253518454,1,0,0,1
552,1,3,330.8524791195041,1,0.414792101798083,1,2,0,0
388,2,2,249.89081660155747,0,0.0549799719922672,0,0,0,0
593,1,8,1226.858330109641,1,0.4760569042638637,2,1,0,1
399,2,4,271.7567406868788,0,0.5236816597830671,4,2,0,1
196,2,2,38.42521888710005,1,0.0798097649565749,0,1,0,1
422,2,8,1739.3102238708536,1,0.3194465770788909,1,4,0,1
536,1,6,276.8250379134656,0,0.1700749760365784,3,0,0,1
347,1,5,73.4318318666269,0,0.3996503323826498,0,0,0,0
471,1,4,606.0583499468681,0,0.087537905896906,0,0,0,0
658,1,3,455.45565139352107,0,0.4480843702782508,1,0,0,0
146,1,7,711.1665260063804,0,0.5313538903898949,2,0,0,1
1098,0,4,40.200446350128544,0,0.5475410484433739,2,2,0,0
849,2,4,792.0114566004484,0,0.3524824595584812,2,2,0,0
644,1,2,982.6628615979776,0,0.333449553074215,3,1,0,1
349,1,12,676.7836109089554,0,0.1730189266348305,1,1,0,1
477,1,4,507.1332226291229,0,0.2326618565233513,3,0,1,1
391,2,3,50.17525128942594,0,0.4944554124877282,1,1,0,0
752,1,4,9.134569023248526,0,0.1951467933579384,2,4,0,1
552,1,3,335.3651058967353,0,0.412305290807468,2,1,0,0
343,2,4,1180.1089724805054,0,0.5607011687410578,3,1,1,1
724,1,5,107.08201818436108,0,0.2189863506658039,1,2,0,0
820,1,9,931.6456963591472,1,0.3069208180184195,3,1,0,1
805,2,4,684.3740151844733,0,0.5194340820548018,0,0,0,0
651,2,5,145.9115130795782,0,0.3759327500799344,2,4,0,1
449,1,2,1126.1832131587585,0,0.4268263126297728,2,0,1,0
64,1,5,1418.9997405154386,0,0.1532708758460251,3,0,0,1
559,2,4,211.7533054902685,1,0.3562924763777069,0,0,0,0
527,2,5,380.0225597220692,1,0.419663450507341,2,0,0,0
510,1,5,48.19160524427308,0,0.1829522934102535,3,0,0,1
234,2,6,1580.6606073322157,0,0.2947306289102931,2,0,0,0
626,1,2,306.11306062152045,0,0.249673834886379,0,1,1,0
636,2,7,606.5841646203022,1,0.2648243526696744,1,0,0,1
689,1,3,574.558094364795,0,0.2737057063068028,1,0,1,0
620,2,2,156.28568741862082,0,0.3107088437044413,2,0,0,0
417,1,2,125.95385423199504,0,0.3016956398260327,1,0,0,0
518,1,5,1616.0818980687254,1,0.5566406842672523,2,0,0,1
521,1,1,1033.310308967767,0,0.5506932774302916,0,0,0,0
699,1,3,60.439044654449816,0,0.2456900792603998,2,2,0,0
628,1,7,1918.767487608038,0,0.2891264113890103,2,0,0,1
915,2,8,3160.309039123257,0,0.2335381272393351,0,3,0,1
941,1,4,1195.5097438819732,0,0.5318255690787494,2,0,0,0
64,1,4,416.3974882910184,1,0.1635161307009994,0,2,1,1
391,1,1,263.0100664820082,1,0.3753721156602554,1,1,0,0
339,1,2,122.38819108211592,1,0.573803212651666,2,1,0,0
420,1,2,1384.4003683755934,1,0.4227022360160852,2,4,0,1
410,2,2,171.8750222171949,0,0.247267761008248,1,0,0,0
622,1,4,1902.7079672472728,0,0.3903701325972544,2,0,1,0
188,1,9,724.4431168643918,1,0.3337156804496541,3,0,0,1
284,2,6,648.4099770556688,0,0.1922419521376916,0,1,0,0
568,1,2,1195.9926372436553,0,0.2728580733119676,0,2,0,0
624,1,9,13.28187810368932,0,0.7113777717041139,1,3,0,1
304,1,2,593.5014328051151,1,0.3735508721862763,1,0,0,0
797,1,1,230.8396366461694,0,0.2652658296400534,2,0,0,0
90,1,6,538.3194476580645,0,0.3526419918434376,5,2,1,1
455,1,3,137.65655362316042,1,0.1044123101797917,2,1,1,0
233,2,7,2910.859613748506,0,0.2082341430060509,1,2,0,1
169,1,4,173.0663215358354,0,0.0766851663718917,1,0,0,0
693,1,7,1300.528641537922,1,0.3064212829640429,2,0,0,1
608,1,5,244.2199393837037,0,0.5692281705926764,0,0,0,0
684,2,5,438.14438282969206,0,0.3574238378737439,3,2,0,1
404,1,4,1495.850822103381,0,0.4318980102113339,1,0,0,0
413,2,2,930.6676500973314,0,0.3128411927318449,2,0,0,1
937,1,3,1642.3010385431066,1,0.2828871653445001,4,2,0,1
450,2,7,38.69053983449341,0,0.5535003206603697,2,0,1,1
647,1,5,2493.2851704942136,0,0.5183373660667911,2,3,0,0
501,1,3,64.21949662820556,1,0.5122038309699382,2,0,0,0
130,0,4,1021.4223154210966,0,0.5407328377470029,2,0,0,1
384,1,3,1470.3006463454628,1,0.1875376542465053,0,0,1,0
657,1,3,641.03101314724,0,0.3226906724011537,0,0,0,0
682,2,3,412.4973107139484,0,0.7292343706445451,3,2,0,1
302,1,7,1261.4650915867996,1,0.1658516556093718,1,0,0,1
823,1,4,1657.377855364533,1,0.2051924794653918,1,0,0,0
307,1,4,1072.3218397807111,0,0.2990578232380465,2,3,0,0
542,2,8,1899.408891672871,1,0.0573822152425538,0,0,1,1
497,1,3,787.9374787323975,0,0.098315414594782,2,0,0,0
767,1,4,678.6476926375373,1,0.0750215994521465,0,0,0,0
358,1,7,535.7980589966814,0,0.3072572766845045,0,0,1,1
230,1,2,851.0455041228167,0,0.1107430464149534,2,0,0,0
1175,1,1,2177.3265291918983,0,0.0309963240918576,2,0,0,0
635,2,4,373.5071924302525,0,0.4349930836858622,2,0,0,0
418,1,3,423.692060671728,0,0.2160974131113945,2,1,0,0
288,1,2,12.118181795894827,1,0.8576914500645841,1,0,0,1
123,0,3,598.9863738112165,1,0.3078801742663182,1,0,0,0
522,1,3,1007.026834766916,1,0.1503553122358695,3,2,0,1
785,0,4,1209.8015265908948,0,0.2408609931086494,1,2,0,0
724,1,1,1026.241302923614,0,0.0710150595921597,1,0,0,1
545,2,2,632.8626867687567,1,0.4789007729167573,1,1,1,0
435,2,3,611.2288339566793,0,0.1357244708806128,2,0,0,0
396,1,5,647.2071192956356,0,0.3597271753015736,0,0,0,1
843,1,7,1109.9668921077812,0,0.1797367464437734,4,0,0,1
462,1,7,1799.446405669476,0,0.5720843162346713,1,1,1,1
482,1,5,614.5198773470265,0,0.1533760801901151,1,0,0,0
64,2,6,93.5341843386284,0,0.1737736624107991,2,2,0,0
460,1,5,112.3599961469175,0,0.3286142176630701,0,0,0,0
667,1,1,377.17938005748056,0,0.1927966983564942,3,0,0,1
286,1,2,548.6080159574885,0,0.3479013741985853,0,2,0,0
349,1,5,203.9658009172724,0,0.486124493792648,0,0,1,0
658,2,8,482.2799362115237,0,0.3855964664736087,4,2,0,1
204,1,5,116.699672822669,0,0.3643057529198736,1,0,0,0
393,1,3,1059.2837213745192,1,0.3949584071175769,1,0,0,0
575,1,10,331.3180493807651,0,0.3420657280472213,2,0,0,1
991,1,1,345.4718835170755,1,0.3296560322118401,1,0,0,0
656,1,3,202.1877453075867,0,0.2348553753056085,1,3,0,0
727,1,3,112.96918112185016,0,0.3031775833639525,4,0,0,1
436,2,1,1904.563551242715,0,0.4215170747504371,2,1,0,0
64,1,1,238.82668294472467,0,0.3074936447346304,0,0,1,0
299,1,4,712.7384911525935,0,0.2235918085867273,1,0,0,0
530,1,5,233.3612520466988,0,0.3370684310301633,1,0,0,1
118,1,7,73.43642201713354,0,0.0851812076637342,3,0,1,1
482,2,4,390.8970988488292,0,0.0326757561385522,1,1,0,0
942,1,7,610.1884822300854,0,0.0779884675107637,1,2,0,1
660,2,1,852.2184260965282,0,0.5109962664609636,2,0,0,0
938,1,4,431.29323216449336,1,0.3435746704978244,2,1,0,0
676,2,2,3277.243285797686,1,0.4803577794026336,2,2,0,0
705,2,6,786.4524790733343,0,0.3692656318364891,3,0,0,1
894,1,3,1741.3581833249675,0,0.1644568559471694,1,0,0,1
575,1,6,1981.4342463477456,0,0.1161325285342929,0,0,0,0
462,2,3,1378.0824393944883,0,0.1969877767695428,3,0,0,1
706,1,2,251.75279583868084,1,0.4854595895999545,1,2,0,1
404,1,2,0.5,0,0.4629508956663629,1,1,1,0
527,2,4,278.23186192482297,0,0.1990303740643647,2,0,1,0
659,1,2,1459.03540776335,0,0.2602206103352128,2,1,0,0
371,2,2,551.9433987832339,1,0.1542445793584098,0,0,0,0
446,2,6,321.2256453290336,0,0.1172430630892642,4,0,0,1
319,2,1,245.0151491603792,0,0.5326534912820686,2,0,0,0
1039,1,6,457.2550894209864,1,0.3102971912032454,2,0,1,0
548,1,5,296.7027600881873,0,0.3198080358153693,1,3,0,0
329,2,6,3747.245493472693,1,0.2508045043071926,4,4,0,1
672,1,4,161.49118615741304,1,0.4514734573069777,1,0,1,0
653,1,5,15.452028025607046,0,0.1990601533122595,3,3,0,1
462,2,2,111.40918848834104,0,0.5477593551229933,1,0,0,0
668,1,4,1777.0424740413391,0,0.6311834858140115,0,2,0,1
334,1,5,947.1250826425696,1,0.1294138025972129,2,0,0,0
401,1,2,1225.8785798233498,0,0.509782090208069,3,1,0,1
97,1,6,309.08496180949646,0,0.0919891353376015,3,0,0,1
235,1,1,779.7792665887047,0,0.0851317494156857,2,2,0,1
861,2,2,984.5235221496312,1,0.3778472988080705,1,1,0,0
832,2,5,794.664247000862,0,0.1084155610970332,1,2,0,0
467,1,4,281.04862863570025,1,0.0913143030887612,2,1,0,0
511,1,8,217.30507196608863,1,0.0784812378676021,2,0,0,1
475,2,5,773.0913552403086,0,0.1996088936160195,2,0,0,0
530,1,2,231.72064894230263,0,0.3550041102985684,1,0,0,0
642,1,4,470.3622522374886,1,0.0387444977964985,1,0,0,0
706,1,5,124.42881418615204,0,0.4504710489151942,0,0,0,0
577,1,3,868.6744018750156,0,0.1813459925159467,2,0,0,0
305,1,4,1627.0243458359269,0,0.2619252844200757,2,0,0,0
229,1,3,498.4282237320456,0,0.4625819619857166,1,0,0,0
529,1,6,191.61913050613404,1,0.3657005251745592,1,2,0,0
465,1,5,1407.6799380756331,0,0.2546804685045613,1,1,0,1
517,1,2,300.42928338586773,0,0.1666659442558574,1,2,0,0
496,2,6,721.0579191847019,0,0.6120353469600948,1,0,0,1
233,0,9,1012.5011229372008,0,0.3434135499486996,1,2,0,1
102,1,4,493.9446493817573,1,0.2276124337146618,2,4,0,1
566,1,7,440.4139142900656,1,0.06949817646068,0,0,1,1
